START DATE,team,game,wins_to_date,se,upper_ci_90,lower_ci_90,upper_ci_95,lower_ci_95,upper_ci_99,lower_ci_99
2026-04-26,ARI,27,12.37695,0.02025755299382581,12.410270709515057,12.343629290484945,12.41665407428281,12.337245925717191,12.429129998619691,12.32477000138031
2026-04-26,ATH,28,13.13735,0.021042014808339046,13.171961034375864,13.102738965624136,13.178591591186503,13.096108408813496,13.19155063834903,13.08314936165097
2026-04-26,ATL,29,16.09125,0.021252264698444243,16.126206864670166,16.05629313532983,16.13290367339886,16.049596326601137,16.14599220617703,16.036507793822967
2026-04-26,BAL,28,15.32875,0.020839395046264995,15.363027754525323,15.294472245474676,15.369594463750282,15.287905536249717,15.3824287244284,15.275071275571598
2026-04-26,BOS,28,15.01795,0.02104764927615431,15.052570302250686,14.983329697749316,15.059202634540494,14.976697365459508,15.072165151776339,14.963734848223663
2026-04-26,CHC,28,14.4935,0.02085820319998914,14.527808691185193,14.459191308814805,14.534381327054197,14.452618672945801,14.547227171021909,14.43977282897809
2026-04-26,CHW,28,12.2027,0.020785144613685743,12.236888520504532,12.168511479495468,12.24343813485628,12.16196186514372,12.256238984574434,12.149161015425566
2026-04-26,CIN,28,13.4078,0.020907817074977953,13.442190298747416,13.373409701252584,13.44877856846231,13.36682143153769,13.461654967894969,13.353945032105031
2026-04-26,CLE,29,12.8347,0.02136858971320575,12.869848202292603,12.799551797707396,12.876581666238296,12.792818333761703,12.88974183955879,12.77965816044121
2026-04-26,COL,29,10.7351,0.020611226082696634,10.76900244997804,10.70119755002196,10.775497260799296,10.694702739200702,10.788191000125881,10.682008999874117
2026-04-26,DET,29,15.79735,0.02124539284670588,15.832295561479913,15.762404438520086,15.838990204816948,15.755709795183051,15.852074505459953,15.742625494540047
2026-04-26,HOU,29,15.4191,0.021300362550253346,15.454135978596165,15.384064021403836,15.460847943456143,15.377352056543858,15.47396609803316,15.364233901966841
2026-04-26,KCR,28,14.0043,0.02089044987655364,14.038661732248098,13.969938267751903,14.045244529378884,13.963355470621117,14.058110232956347,13.950489767043655
2026-04-26,LAA,29,12.10605,0.02107112644102053,12.140708918750466,12.071391081249534,12.14734864893809,12.06475135106191,12.160325624945564,12.051774375054435
2026-04-26,LAD,28,17.22625,0.020390532988786184,17.25978944214208,17.19271055785792,17.2662147102836,17.186285289716402,17.278772532387496,17.173727467612505
2026-04-26,MIA,28,12.9998,0.02087490804984071,13.03413616821806,12.96546383178194,13.040714067958273,12.958885932041728,13.05357019986367,12.946029800136332
2026-04-26,MIL,27,13.6916,0.02037584920344516,13.725115289464503,13.658084710535496,13.731535930593171,13.651664069406827,13.744084709462927,13.639115290537072
2026-04-26,MIN,28,12.99665,0.021058706330888823,13.031288489487268,12.962011510512733,13.037924305969549,12.955375694030453,13.050893632861936,12.942406367138066
2026-04-26,NYM,28,15.5595,0.020846215861296875,15.593788973767667,15.525211026232332,15.60035783230209,15.51864216769791,15.613196293683634,15.505803706316366
2026-04-26,NYY,28,15.5789,0.02075910129351287,15.613045683054889,15.544754316945113,15.619587090886705,15.538212909113296,15.632371901427172,15.52542809857283
2026-04-26,PHI,28,15.5055,0.02073354724833827,15.539603650391,15.471396349609,15.546137005878503,15.464862994121496,15.558906078568786,15.452093921431214
2026-04-26,PIT,28,13.71345,0.02089973193164785,13.747826999870083,13.679073000129916,13.754412721872571,13.672487278127429,13.767284141945854,13.659615858054146
2026-04-26,SDP,27,14.3249,0.020284170475486335,14.358264491376305,14.291535508623694,14.364656243588223,14.285143756411776,14.377148560708939,14.27265143929106
2026-04-26,SEA,29,16.12255,0.021361984729761887,16.15768733806163,16.08741266193837,16.16441872070863,16.080681279291372,16.177574826248886,16.067525173751115
2026-04-26,SFG,28,13.48605,0.020828393144288547,13.520309658006955,13.451790341993046,13.526872900418647,13.445227099581354,13.539700385406896,13.432399614593105
2026-04-26,STL,27,12.23825,0.02035964323431604,12.271738633017403,12.204761366982599,12.278154167477345,12.198345832522657,12.290692965652752,12.185807034347249
2026-04-26,TBR,27,13.7806,0.020607266072207375,13.814495936340425,13.746704063659575,13.82098949932136,13.74021050067864,13.83368079981482,13.72751920018518
2026-04-26,TEX,28,13.4752,0.02116947461163757,13.510020687095608,13.44037931290439,13.516691407810443,13.433708592189555,13.52972895304539,13.420671046954608
2026-04-26,TOR,27,15.5446,0.020191852999325643,15.577812642640813,15.511387357359188,15.584175304659807,15.505024695340195,15.596610766648615,15.492589233351387
2026-04-26,WSN,29,11.80335,0.020944471165885853,11.837800589361787,11.768899410638213,11.844400409160373,11.762299590839627,11.857299382576423,11.749400617423577
2026-04-27,BOS,29,15.5005,0.021516694353612868,15.535891812747547,15.465108187252454,15.542671945999437,15.458328054000564,15.555923331831542,15.44507666816846
2026-04-27,CHC,29,15.01075,0.021287423037887353,15.04576469499232,14.97573530500768,15.052472582477927,14.969027417522073,15.065582768058032,14.955917231941967
2026-04-27,CHW,29,12.6891,0.021208360361599447,12.723984648462471,12.654215351537529,12.730667622479881,12.647532377520118,12.743729116099633,12.634470883900367
2026-04-27,CLE,30,13.30675,0.02177513328768592,13.342566906965601,13.270933093034397,13.349428477002423,13.264071522997575,13.362839026411104,13.250660973588895
2026-04-27,LAA,30,12.61965,0.02152492415765972,12.655055349570581,12.584244650429419,12.661838076118968,12.577461923881032,12.675094530401967,12.564205469598033
2026-04-27,LAD,29,17.87275,0.020803473534497942,17.906968668896408,17.838531331103592,17.91352405888095,17.83197594111905,17.926336196745766,17.819163803254234
2026-04-27,MIA,29,13.3533,0.02130121223269066,13.388337376199406,13.318262623800596,13.395049608803118,13.311550391196883,13.40816828667008,13.298431713329922
2026-04-27,MIN,29,13.4301,0.02153726751922378,13.46552565259362,13.39467434740638,13.472312268663082,13.387887731336917,13.485576324794389,13.37462367520561
2026-04-27,NYY,29,16.1217,0.021175619845562755,16.15653079510592,16.086869204894082,16.163203452247615,16.080196547752386,16.176244782119014,16.067155217880988
2026-04-27,PIT,29,14.2463,0.021327085073396344,14.281379933235279,14.21122006676472,14.288100318639078,14.204499681360922,14.301234930691335,14.191365069308665
2026-04-27,SDP,28,14.80765,0.020724238190520487,14.841738338353485,14.773561661646516,14.848268760460451,14.76703123953955,14.86103210002487,14.754267899975131
2026-04-27,SEA,30,16.6891,0.021793710280500412,16.724947463399612,16.653252536600387,16.73181488723928,16.64638511276072,16.745236877573568,16.632963122426432
2026-04-27,STL,28,12.7054,0.0208193951487722,12.739644857621393,12.671155142378606,12.7462052646715,12.664594735328498,12.759027208106371,12.651772791893627
2026-04-27,TBR,28,14.30855,0.02104208837898863,14.343161155388813,14.273938844611187,14.349791735382327,14.267308264617673,14.362750827854464,14.254349172145536
2026-04-27,TEX,29,13.9324,0.021633536754206952,13.967984001393944,13.896815998606055,13.97480095289647,13.88999904710353,13.988124297910888,13.876675702089111
2026-04-27,TOR,28,16.06205,0.02061495182354141,16.09595857827638,16.028141421723618,16.10245456311717,16.021645436882828,16.115150596998326,16.008949403001672
2026-04-28,ARI,28,12.87535,0.020695580064997207,12.909391199931774,12.841308800068225,12.915912591566558,12.83478740843344,12.928658281585362,12.822041718414637
2026-04-28,ATH,29,13.62665,0.021433874111391304,13.661905585571743,13.591394414428256,13.668659621307492,13.584640378692507,13.681860001024699,13.5714399989753
2026-04-28,ATL,30,16.5919,0.021728468096400392,16.627640149556463,16.556159850443535,16.63448701490817,16.549312985091827,16.647868824843936,16.535931175156062
2026-04-28,BAL,29,15.8534,0.021276819714253794,15.888397254076983,15.818402745923018,15.89510180034549,15.811698199654511,15.908205455706302,15.7985945442937
2026-04-28,BOS,30,15.98225,0.021932300339109676,16.018325423760174,15.946174576239827,16.02523651876277,15.93926348123723,16.038743861907715,15.925756138092286
2026-04-28,CHC,30,15.5298,0.021736932228608914,15.565554071815026,15.494045928184974,15.572403604302462,15.487196395697538,15.585790627003707,15.473809372996293
2026-04-28,CHW,30,13.17585,0.021664828804201463,13.211485472235873,13.140214527764128,13.218312284187462,13.133387715812539,13.231654900890232,13.120045099109769
2026-04-28,CIN,29,13.9872,0.02133833578863903,14.022298439015051,13.952101560984948,14.029022369635754,13.945377630364245,14.042163910613342,13.932236089386658
2026-04-28,CLE,31,13.77645,0.022237771826327166,13.813027879643855,13.739872120356146,13.820035231876021,13.73286476812398,13.833730704315888,13.719169295684113
2026-04-28,COL,30,11.1557,0.021045665147508982,11.190317038649486,11.121082961350513,11.196948745719807,11.114451254280192,11.209910040999631,11.101489959000368
2026-04-28,DET,30,16.2967,0.021697741705065877,16.332389609140236,16.261010390859767,16.339226792287782,16.25417320771222,16.352589678904746,16.240810321095257
2026-04-28,HOU,30,15.89445,0.02176359672899054,15.93024793101519,15.858652068984812,15.937105865762875,15.851794134237126,15.950509310205156,15.838390689794846
2026-04-28,KCR,29,14.515,0.021292520249395763,14.550023079159157,14.479976920840844,14.556732572828906,14.473267427171095,14.569845897604802,14.4601541023952
2026-04-28,LAA,31,13.1329,0.02195155969512538,13.169007102581768,13.096792897418231,13.175924266406927,13.089875733593072,13.189443470721306,13.076356529278693
2026-04-28,LAD,30,18.52155,0.021193967044585007,18.556410973562777,18.486689026437226,18.563089412096918,18.480010587903084,18.57614204137189,18.46695795862811
2026-04-28,MIA,30,13.7045,0.02170362964752656,13.740199293943745,13.668800706056254,13.747038332442948,13.661961667557051,13.76040484523947,13.648595154760528
2026-04-28,MIL,28,14.1932,0.02078064676000212,14.227381122193586,14.159018877806412,14.233929319225052,14.152470680774947,14.24672739887111,14.139672601128888
2026-04-28,MIN,30,13.87035,0.021953841177163525,13.906460855285774,13.834239144714227,13.913378738029554,13.827321261970447,13.926899347429597,13.813800652570404
2026-04-28,NYM,29,16.1972,0.021266716287689648,16.23218063541915,16.162219364580846,16.238881997993303,16.155518002006694,16.25197943100409,16.142420568995906
2026-04-28,NYY,30,16.66755,0.021636999742637383,16.703139697503023,16.631960302496974,16.709957740229072,16.625142259770925,16.723283217977965,16.611816782022032
2026-04-28,PHI,29,16.05925,0.02117190082029041,16.094074677853712,16.024425322146286,16.100746163092023,16.017753836907975,16.113785202544733,16.004714797455264
2026-04-28,PIT,30,14.7801,0.021765359772912215,14.815900830964377,14.74429916903562,14.822759321265464,14.737440678734535,14.83616385150535,14.724036148494648
2026-04-28,SDP,29,15.2886,0.021168677512905323,15.32341937598487,15.253780624015132,15.330089845525638,15.247110154474363,15.343126899855118,15.234073100144883
2026-04-28,SEA,31,17.24885,0.02220835078111876,17.285379486330935,17.212320513669066,17.292377567687026,17.205322432312975,17.3060549207255,17.1916450792745
2026-04-28,SFG,29,13.9323,0.021265781132428607,13.967279097225632,13.897320902774368,13.973980165122672,13.890619834877327,13.987077022203767,13.877522977796232
2026-04-28,STL,29,13.1716,0.021288267461599005,13.206616083945724,13.136583916054276,13.21332423751799,13.12987576248201,13.226434943149373,13.116765056850626
2026-04-28,TBR,29,14.83885,0.021509699375708694,14.874230307032771,14.80346969296723,14.881008236094674,14.796691763905327,14.894255313962478,14.783444686037523
2026-04-28,TEX,30,14.38655,0.02204962049930129,14.422818398251179,14.35028160174882,14.429766462051406,14.343333537948594,14.443346058614232,14.329753941385768
2026-04-28,TOR,29,16.5803,0.02107047208155733,16.614957842424932,16.54564215757507,16.62159736641711,16.539002633582893,16.634573939427284,16.52602606057272
2026-04-28,WSN,30,12.16565,0.021362661866937412,12.20078845185317,12.13051154814683,12.207520047873103,12.123779952126895,12.220676570438663,12.110623429561336
2026-04-29,ARI,29,13.37375,0.021124993731194572,13.408497522558083,13.339002477441916,13.415154226886775,13.332345773113223,13.428164377890097,13.319335622109902
2026-04-29,ATH,30,14.11985,0.021902928703470017,14.155877111718763,14.083822888281237,14.162778951414749,14.07692104858525,14.17626820558794,14.06343179441206
2026-04-29,ATL,31,17.08975,0.02215579587465868,17.126193041202427,17.05330695879757,17.133174561963152,17.046325438036845,17.146819548257394,17.032680451742603
2026-04-29,BAL,30,16.38685,0.021746574432539342,16.422619931829132,16.351080068170866,16.429472502674894,16.344227497325104,16.44286546367514,16.330834536324858
2026-04-29,BOS,31,16.4684,0.022361687643237288,16.505181703024732,16.431618296975266,16.51222810241428,16.424571897585718,16.525999890308256,16.410800109691742
2026-04-29,CHC,31,16.05215,0.022170500567866482,16.088617228270387,16.015682771729615,16.095603382632245,16.008696617367757,16.109257425037057,15.995042574962943
2026-04-29,CHW,31,13.6611,0.022144228544767455,13.697524014637903,13.624675985362096,13.704501890413168,13.617698109586831,13.718139752790096,13.604060247209903
2026-04-29,CIN,30,14.56445,0.02178660236652649,14.60028577192153,14.528614228078471,14.607150955983888,14.521749044016113,14.620568568800467,14.508331431199535
2026-04-29,CLE,32,14.2524,0.022684365563578238,14.289712460972344,14.215087539027655,14.296860539516754,14.207939460483246,14.31083105355108,14.19396894644892
2026-04-29,COL,31,11.57845,0.021456591041914257,11.613742951597308,11.543157048402692,11.620504145673157,11.536395854326843,11.633718515960028,11.523181484039972
2026-04-29,DET,31,16.79885,0.02214946870295515,16.835282633931104,16.7624173660689,16.842262160934492,16.75543783906551,16.85590325054311,16.741796749456892
2026-04-29,HOU,31,16.361,0.022189041612435245,16.39749772557479,16.32450227442521,16.404489722411835,16.317510277588166,16.418155183602977,16.303844816397024
2026-04-29,KCR,30,15.0218,0.02175706566831394,15.057587188376349,14.986012811623652,15.06444306511917,14.979156934880832,15.07784248730768,14.96575751269232
2026-04-29,LAA,32,13.64765,0.022387497266927747,13.684474156077872,13.610825843922129,13.691528688347168,13.603771311652833,13.705316371493273,13.589983628506728
2026-04-29,LAD,31,19.1727,0.021625381345907302,19.208270586941023,19.137129413058975,19.21508496858992,19.130315031410078,19.228403290971208,19.11699670902879
2026-04-29,MIA,31,14.05335,0.022126560241221456,14.089744952864732,14.016955047135268,14.09671726117455,14.00998273882545,14.110344242256078,13.996355757743922
2026-04-29,MIL,29,14.6948,0.02125512260637069,14.729761565510389,14.659838434489613,14.73645927479547,14.653140725204532,14.749549567660015,14.640050432339986
2026-04-29,MIN,31,14.3021,0.022402162224741142,14.33894827778692,14.265251722213078,14.346007431136316,14.258192568863683,14.359804145921343,14.244395854078656
2026-04-29,NYM,30,16.82665,0.02170998744939185,16.862359751597204,16.790940248402798,16.869200793505627,16.784099206494375,16.882571221851823,16.77072877814818
2026-04-29,NYY,31,17.21645,0.022083689780983462,17.25277443723272,17.180125562767277,17.25973323661648,17.173166763383517,17.273333815268337,17.15956618473166
2026-04-29,PHI,30,16.60895,0.021566866980685207,16.64442433937516,16.57347566062484,16.65122028254151,16.56667971745849,16.66450256795459,16.55339743204541
2026-04-29,PIT,31,15.30655,0.02219219411299786,15.343052910976775,15.270047089023224,15.350045901199397,15.263054098800602,15.363713303906305,15.249386696093694
2026-04-29,SDP,30,15.76625,0.021616288073360423,15.801805629838695,15.730694370161304,15.808617146103229,15.72388285389677,15.821929868253315,15.710570131746683
2026-04-29,SEA,32,17.8171,0.02267384141812395,17.854395150293524,17.779804849706476,17.861539912570695,17.772660087429305,17.875503945148825,17.758696054851175
2026-04-29,SFG,30,14.3826,0.021682005614526826,14.418263725574636,14.346936274425364,14.425095950117068,14.340104049882932,14.43844914542161,14.32675085457839
2026-04-29,STL,30,13.64515,0.021766379180702865,13.68095250774098,13.609347492259019,13.68781131926802,13.602488680731978,13.70121647732581,13.589083522674189
2026-04-29,TBR,30,15.3629,0.021928616525242434,15.398969364425573,15.326830635574426,15.405879298620265,15.319920701379734,15.419384373032006,15.306415626967993
2026-04-29,TEX,31,14.83765,0.02247019958452669,14.874610189284931,14.800689810715069,14.881690781911098,14.793609218088902,14.895529398546417,14.779770601453583
2026-04-29,TOR,30,17.09415,0.021551624358749105,17.129599267493184,17.058700732506814,17.136390407551485,17.051909592448514,17.149663305562342,17.038636694437656
2026-04-29,WSN,31,12.5362,0.021768283600425285,12.572005640232668,12.50039435976733,12.578865051862087,12.493534948137912,12.592271382785938,12.48012861721406
2026-04-30,ARI,30,13.87375,0.021587701320831168,13.909258608815113,13.838241391184885,13.916061117097836,13.831438882902162,13.929356233658458,13.81814376634154
2026-04-30,ATH,31,14.61285,0.02233535733504986,14.649588393521814,14.576111606478186,14.65662649595853,14.56907350404147,14.670382067928857,14.555317932071143
2026-04-30,ATL,32,17.58635,0.02255997853515321,17.623457862517494,17.549242137482505,17.630566745420897,17.542133254579102,17.64446065379828,17.52823934620172
2026-04-30,BAL,31,16.911,0.02216491629074447,16.947458042951908,16.874541957048095,16.954442437650204,16.8675575623498,16.96809304089241,16.853906959107594
2026-04-30,CIN,31,15.13815,0.02224090739545237,15.174733037196102,15.101566962803897,15.181741377478577,15.094558622521422,15.195438781006724,15.080861218993276
2026-04-30,COL,32,12.00475,0.021884362411112315,12.040746572885437,11.968753427114562,12.047642562150402,11.961857437849597,12.061120381988026,11.948379618011973
2026-04-30,DET,32,17.30225,0.022609739204385877,17.339439711534762,17.26506028846524,17.34656427454044,17.25793572545956,17.360488828788256,17.244011171211746
2026-04-30,HOU,32,16.83685,0.022624371747848638,16.874063779926946,16.79963622007305,16.881192953798628,16.79250704620137,16.895126519722492,16.778573480277505
2026-04-30,KCR,31,15.5288,0.022209754425917917,15.565331795121173,15.492268204878828,15.572330318780278,15.485269681219723,15.586008536274905,15.471591463725096
2026-04-30,MIL,30,15.1948,0.021722597486536467,15.230530493262536,15.159069506737465,15.237375508724272,15.15222449127573,15.250753703155018,15.138846296844983
2026-04-30,MIN,32,14.73885,0.022863260272947,14.776456716583892,14.701243283416106,14.78366116670414,14.694038833295858,14.797741855785722,14.679958144214277
2026-04-30,NYM,31,17.4603,0.022130085461518807,17.496700751336125,17.423899248663876,17.50367417047937,17.41692582952063,17.51730332262182,17.40329667737818
2026-04-30,PHI,31,17.16125,0.022012647494281216,17.19745758306977,17.125042416930228,17.204393996293167,17.11810600370683,17.21795082246446,17.10454917753554
2026-04-30,PIT,32,15.8395,0.02262526425545413,15.876715247971319,15.80228475202868,15.88384470308139,15.795155296918608,15.897778818669735,15.781221181330263
2026-04-30,SFG,31,14.8303,0.02214937076377696,14.86673247283549,14.793867527164508,14.873711968977227,14.786888031022771,14.887352998268506,14.773247001731493
2026-04-30,STL,31,14.1122,0.022234776303436503,14.148772952447162,14.075627047552837,14.15577936075904,14.06862063924096,14.169472988360246,14.054927011639753
2026-04-30,TOR,31,17.6574,0.022005805478867133,17.693596328955902,17.621203671044096,17.700530586189373,17.614269413810625,17.71408319860066,17.600716801399336
2026-04-30,WSN,32,12.90255,0.022204669041473248,12.939073430408124,12.866026569591876,12.946070351609919,12.85902964839008,12.959745437192632,12.845354562807367
2026-05-01,ARI,31,14.3354,0.022047214018607878,14.371664439942682,14.299135560057318,14.378611745435919,14.292188254564081,14.392189859930744,14.278610140069256
2026-05-01,ATH,32,15.12575,0.02276977755740055,15.16320295120017,15.08829704879983,15.170377943948493,15.081122056051507,15.184401060267643,15.067098939732357
2026-05-01,ATL,33,18.21935,0.022925271149494875,18.25705871539909,18.181641284600907,18.264282705788823,18.174417294211175,18.27840158521867,18.160298414781327
2026-05-01,BAL,32,17.3937,0.022612841098126595,17.43089481369593,17.35650518630407,17.438020354140455,17.349379645859543,17.45194681873705,17.33545318126295
2026-05-01,BOS,32,17.0013,0.022820296969971465,17.03883604823917,16.963763951760832,17.046026960177652,16.95657303982235,17.06008118965094,16.94251881034906
2026-05-01,CHC,32,16.5905,0.022612740972794906,16.627694649004415,16.553305350995583,16.63482015789841,16.546179842101587,16.648746560831285,16.532253439168713
2026-05-01,CHW,32,14.07615,0.02258634689427005,14.113301234608624,14.038998765391376,14.120418426455098,14.031881573544903,14.134328574190382,14.017971425809618
2026-05-01,CIN,32,15.62365,0.022671595310800145,15.660941455775745,15.586358544224254,15.668085510281236,15.579214489718764,15.682048159559761,15.565251840440238
2026-05-01,CLE,33,14.7395,0.02313846920039975,14.777559394986381,14.701440605013618,14.784850566290173,14.694149433709827,14.799100747005653,14.679899252994346
2026-05-01,COL,33,12.37175,0.02229601875890905,12.40842368732217,12.335076312677831,12.415449393766092,12.328050606233909,12.429180738471674,12.314319261528327
2026-05-01,DET,33,17.83095,0.023044742521514457,17.868855228318676,17.793044771681327,17.876116865375167,17.785783134624836,17.89030932307966,17.771590676920344
2026-05-01,HOU,33,17.30395,0.02306262808345368,17.3418846474501,17.2660153525499,17.349151920432412,17.25874807956759,17.36335539323421,17.24454460676579
2026-05-01,KCR,32,15.97325,0.022609340569531247,16.010439055838773,15.936060944161225,16.017563493230483,15.928936506769519,16.031487801972915,15.915012198027085
2026-05-01,LAA,33,14.04645,0.022824781891803914,14.08399342527911,14.008906574720891,14.091185750462918,14.001714249537082,14.105242742044021,13.987657257955979
2026-05-01,LAD,32,19.81715,0.022049605509626577,19.85341837359536,19.780881626404643,19.860366432672187,19.773933567327816,19.87394602000339,19.760353979996612
2026-05-01,MIA,32,14.45515,0.02256490378040935,14.492265963825018,14.418034036174982,14.499376398724214,14.410923601275785,14.51327334038934,14.39702665961066
2026-05-01,MIL,31,15.7746,0.022138749924338813,15.81101500310922,15.738184996890778,15.817991152514443,15.731208847485556,15.831625640799052,15.717574359200947
2026-05-01,MIN,33,15.16805,0.023354501311558265,15.206464736187959,15.12963526381204,15.213823981447547,15.122276018552451,15.228207208848081,15.107892791151917
2026-05-01,NYM,32,18.0615,0.022539105751213945,18.098573529843126,18.02442647015687,18.105675835516116,18.01732416448388,18.119556889069763,18.003443110930235
2026-05-01,NYY,32,17.73375,0.022524506976751443,17.770799516996004,17.696700483003998,17.777897222443954,17.689602777556047,17.791769285118708,17.675730714881293
2026-05-01,PHI,32,17.75945,0.022452494084166427,17.796381066328447,17.722518933671555,17.803456079768065,17.715443920231937,17.817283792199756,17.701616207800246
2026-05-01,PIT,33,16.354,0.023105429947193213,16.392005050250912,16.315994949749086,16.399285810543812,16.308714189456186,16.413515643529077,16.29448435647092
2026-05-01,SDP,31,16.3512,0.02207186639965729,16.387504989501064,16.314895010498933,16.394460063214908,16.30793993678509,16.408053360256254,16.294346639743743
2026-05-01,SEA,33,18.37265,0.023112243674411757,18.410666257834844,18.334633742165156,18.417949165203762,18.32735083479624,18.432183194527312,18.31311680547269
2026-05-01,SFG,32,15.33575,0.022637065152332214,15.372984658719352,15.29851534128065,15.380117832414259,15.291382167585743,15.394059215765724,15.277440784234278
2026-05-01,STL,32,14.46775,0.022677052482861757,14.505050432025005,14.430449567974996,14.512196206141935,14.423303793858066,14.526162216303472,14.409337783696529
2026-05-01,TBR,31,15.85745,0.022408292693868313,15.8943083615113,15.8205916384887,15.901369446635014,15.813530553364986,15.915169936963366,15.799730063036634
2026-05-01,TEX,32,15.30895,0.02288801406707007,15.346597432951937,15.271302567048062,15.353809683249104,15.264090316750895,15.367905617333998,15.249994382666001
2026-05-01,TOR,32,18.2282,0.02243237389510819,18.2650979715625,18.1913020284375,18.272166644922148,18.184233355077854,18.285981966027187,18.170418033972815
2026-05-01,WSN,33,13.32275,0.02262741085190911,13.359968778808282,13.285531221191716,13.367098910333132,13.278401089666866,13.381034347935786,13.264465652064212
2026-05-02,ARI,32,14.8003,0.02247801722934937,14.837273048166374,14.763326951833626,14.844356104213396,14.756243895786604,14.858199535465035,14.742400464534965
2026-05-02,ATH,33,15.64505,0.023186847702314266,15.683188970540723,15.606911029459276,15.69049538641155,15.599604613588449,15.704775361768545,15.585324638231453
2026-05-02,ATL,34,18.85415,0.023319650065533944,18.892507410989534,18.815792589010467,18.899855674260525,18.808444325739476,18.914217437987308,18.794082562012694
2026-05-02,BAL,33,17.87645,0.023047469040362274,17.91435971304309,17.838540286956906,17.92162220925391,17.831277790746086,17.9358163461268,17.817083653873198
2026-05-02,BOS,33,17.52475,0.023284468647555824,17.563049542706572,17.48645045729343,17.570386719948363,17.47911328005164,17.58472681665994,17.46477318334006
2026-05-02,CHC,33,17.1256,0.023039916967920952,17.163497290989344,17.087702709010653,17.170757407463917,17.08044259253608,17.184946893277303,17.066253106722694
2026-05-02,CHW,33,14.4945,0.022978792151556515,14.532296749613453,14.456703250386548,14.539537605025282,14.449462394974718,14.553689446184139,14.435310553815862
2026-05-02,CIN,33,16.1027,0.023078870579241146,16.140661363978207,16.06473863602179,16.14793375513917,16.057466244860827,16.16214723113082,16.043252768869177
2026-05-02,CLE,34,15.2202,0.02350006831182695,15.258854172596315,15.181545827403685,15.266259287525411,15.174140712474589,15.280732164593005,15.159667835406996
2026-05-02,COL,34,12.73695,0.022705693389557916,12.774297542124263,12.699602457875738,12.781452341287542,12.692447658712458,12.79543599039022,12.67846400960978
2026-05-02,DET,34,18.3604,0.02348314640137143,18.399026338530525,18.32177366146947,18.406426121190368,18.31437387880963,18.42088857664018,18.299911423359816
2026-05-02,HOU,34,17.7805,0.02349390528795247,17.819144035324143,17.741855964675857,17.826547208220582,17.734452791779418,17.84101628969551,17.71998371030449
2026-05-02,KCR,33,16.4264,0.023028583712060784,16.46427864944234,16.388521350557664,16.471535194690606,16.381264805309396,16.485717700744758,16.367082299255244
2026-05-02,LAA,34,14.43935,0.02320318939876388,14.477515850239397,14.401184149760601,14.484827415548038,14.39387258445196,14.49911745518913,14.379582544810868
2026-05-02,LAD,33,20.4634,0.02244333324531717,20.50031599808944,20.42648400191056,20.50738812485385,20.41941187514615,20.521210195442602,20.405589804557398
2026-05-02,MIA,33,14.8545,0.022971566601858104,14.892284864641823,14.816715135358177,14.899523443208105,14.809476556791894,14.913670834401492,14.795329165598508
2026-05-02,MIL,32,16.35415,0.022602033790603295,16.391327037256954,16.316972962743048,16.39844917220694,16.30985082779306,16.412368980957638,16.295931019042364
2026-05-02,MIN,34,15.59725,0.023808621640032373,15.636411697657323,15.558088302342679,15.643914040936005,15.550585959063996,15.658576945297504,15.535923054702497
2026-05-02,NYM,33,18.6686,0.0229698733726187,18.706382079527568,18.630817920472435,18.71362012453978,18.623579875460223,18.727766472932,18.609433527068003
2026-05-02,NYY,33,18.251,0.02297806235450411,18.288795549204124,18.213204450795878,18.296036174649345,18.205963825350658,18.310187566351505,18.191812433648497
2026-05-02,PHI,33,18.3601,0.022873402876003278,18.397723399681315,18.322476600318684,18.40493104584084,18.31526895415916,18.41901798139989,18.30118201860011
2026-05-02,PIT,34,16.87495,0.023581845348625802,16.913738683851893,16.836161316148104,16.9211695675723,16.828730432427697,16.93569280828075,16.814207191719248
2026-05-02,SDP,32,16.93285,0.022469252040051513,16.969808630712965,16.895891369287032,16.976888924758054,16.888811075241943,16.99072695783359,16.874973042166406
2026-05-02,SEA,34,18.9195,0.023509543220384326,18.95816975743402,18.880830242565978,18.96557785800494,18.873422141995057,18.980056570340114,18.858943429659885
2026-05-02,SFG,33,15.83485,0.023096113209743068,15.872839725581526,15.796860274418473,15.880117550073956,15.789582449926042,15.894341645203738,15.77535835479626
2026-05-02,STL,33,14.8215,0.023028534542392398,14.859378568565432,14.783621431434568,14.866635098319826,14.776364901680175,14.880817574092083,14.762182425907918
2026-05-02,TBR,32,16.35835,0.02284967985045884,16.39593437877671,16.320765621223295,16.40313454956517,16.313565450434833,16.417206874935523,16.29949312506448
2026-05-02,TEX,33,15.7795,0.023304959634317696,15.817833247380465,15.741166752619536,15.825176881544422,15.733823118455579,15.8395295979441,15.7194704020559
2026-05-02,TOR,33,18.799,0.022844825328774486,18.836576393799106,18.761423606200893,18.843775034877506,18.754224965122493,18.857844370516315,18.740155629483684
2026-05-02,WSN,34,13.7432,0.02305415933650878,13.781120717600974,13.705279282399026,13.788385321993404,13.698014678006595,13.802583579187665,13.683816420812335
2026-05-03,ARI,33,15.2718,0.02291227807583374,15.309487343694757,15.234112656305244,15.316707239832402,15.2268927601676,15.330818117278794,15.212781882721208
2026-05-03,ATH,34,16.1621,0.023583341328136942,16.20089114451922,16.12330885548078,16.20832249963826,16.115877500361737,16.22284666166861,16.10135333833139
