START DATE,away,home,SUBJECT,START TIME,datetime
2025-05-15,CHW,CIN,White Sox at Reds,11:40 AM,2025-05-15 16:40:00+00:00
2025-05-16,CHW,CHC,White Sox at Cubs,01:20 PM,2025-05-16 18:20:00+00:00
2025-05-17,CHW,CHC,White Sox at Cubs,01:20 PM,2025-05-17 18:20:00+00:00
2025-05-18,CHW,CHC,White Sox at Cubs,01:20 PM,2025-05-18 18:20:00+00:00
2025-05-19,SEA,CHW,Mariners at White Sox,12:00 AM,2025-05-19 05:00:00+00:00
2025-05-20,SEA,CHW,Mariners at White Sox,12:00 AM,2025-05-20 05:00:00+00:00
2025-05-21,SEA,CHW,Mariners at White Sox,12:00 AM,2025-05-21 05:00:00+00:00
2025-05-23,TEX,CHW,Rangers at White Sox,12:00 AM,2025-05-23 05:00:00+00:00
2025-05-24,TEX,CHW,Rangers at White Sox,12:00 AM,2025-05-24 05:00:00+00:00
2025-05-25,TEX,CHW,Rangers at White Sox,12:00 AM,2025-05-25 05:00:00+00:00
2025-05-26,CHW,NYM,White Sox at Mets,03:10 PM,2025-05-26 20:10:00+00:00
2025-05-27,CHW,NYM,White Sox at Mets,06:10 PM,2025-05-27 23:10:00+00:00
2025-05-28,CHW,NYM,White Sox at Mets,06:10 PM,2025-05-28 23:10:00+00:00
2025-06-10,CHW,HOU,White Sox at Astros,12:00 AM,2025-06-10 05:00:00+00:00
2025-06-11,CHW,HOU,White Sox at Astros,12:00 AM,2025-06-11 05:00:00+00:00
2025-06-12,CHW,HOU,White Sox at Astros,12:00 AM,2025-06-12 05:00:00+00:00
2025-06-13,CHW,TEX,White Sox at Rangers,07:05 PM,2025-06-14 00:05:00+00:00
2025-06-14,CHW,TEX,White Sox at Rangers,03:05 PM,2025-06-14 20:05:00+00:00
2025-06-15,CHW,TEX,White Sox at Rangers,01:35 PM,2025-06-15 18:35:00+00:00
2025-06-17,STL,CHW,Cardinals at White Sox,12:00 AM,2025-06-17 05:00:00+00:00
2025-06-18,STL,CHW,Cardinals at White Sox,12:00 AM,2025-06-18 05:00:00+00:00
2025-06-19,STL,CHW,Cardinals at White Sox,12:00 AM,2025-06-19 05:00:00+00:00
2025-06-23,ARI,CHW,D-backs at White Sox,12:00 AM,2025-06-23 05:00:00+00:00
2025-06-24,ARI,CHW,D-backs at White Sox,12:00 AM,2025-06-24 05:00:00+00:00
2025-06-25,ARI,CHW,D-backs at White Sox,12:00 AM,2025-06-25 05:00:00+00:00
2025-06-27,SFG,CHW,Giants at White Sox,12:00 AM,2025-06-27 05:00:00+00:00
2025-06-28,SFG,CHW,Giants at White Sox,12:00 AM,2025-06-28 05:00:00+00:00
2025-06-29,SFG,CHW,Giants at White Sox,12:00 AM,2025-06-29 05:00:00+00:00
2025-07-01,CHW,LAD,White Sox at Dodgers,09:10 PM,2025-07-02 02:10:00+00:00
2025-07-02,CHW,LAD,White Sox at Dodgers,09:10 PM,2025-07-03 02:10:00+00:00
2025-07-03,CHW,LAD,White Sox at Dodgers,09:10 PM,2025-07-04 02:10:00+00:00
2025-07-04,CHW,COL,White Sox at Rockies,07:10 PM,2025-07-05 00:10:00+00:00
2025-07-05,CHW,COL,White Sox at Rockies,07:10 PM,2025-07-06 00:10:00+00:00
2025-07-06,CHW,COL,White Sox at Rockies,02:10 PM,2025-07-06 19:10:00+00:00
2025-07-18,CHW,PIT,White Sox at Pirates,05:40 PM,2025-07-18 22:40:00+00:00
2025-07-19,CHW,PIT,White Sox at Pirates,05:40 PM,2025-07-19 22:40:00+00:00
2025-07-20,CHW,PIT,White Sox at Pirates,12:35 PM,2025-07-20 17:35:00+00:00
2025-07-25,CHC,CHW,Cubs at White Sox,12:00 AM,2025-07-25 05:00:00+00:00
2025-07-26,CHC,CHW,Cubs at White Sox,12:00 AM,2025-07-26 05:00:00+00:00
2025-07-27,CHC,CHW,Cubs at White Sox,12:00 AM,2025-07-27 05:00:00+00:00
2025-07-28,PHI,CHW,Phillies at White Sox,12:00 AM,2025-07-28 05:00:00+00:00
2025-07-29,PHI,CHW,Phillies at White Sox,12:00 AM,2025-07-29 05:00:00+00:00
2025-07-30,PHI,CHW,Phillies at White Sox,12:00 AM,2025-07-30 05:00:00+00:00
2025-08-01,CHW,LAA,White Sox at Angels,08:38 PM,2025-08-02 01:38:00+00:00
2025-08-02,CHW,LAA,White Sox at Angels,09:07 PM,2025-08-03 02:07:00+00:00
2025-08-03,CHW,LAA,White Sox at Angels,03:07 PM,2025-08-03 20:07:00+00:00
2025-08-05,CHW,SEA,White Sox at Mariners,08:40 PM,2025-08-06 01:40:00+00:00
2025-08-06,CHW,SEA,White Sox at Mariners,08:40 PM,2025-08-07 01:40:00+00:00
2025-08-07,CHW,SEA,White Sox at Mariners,03:10 PM,2025-08-07 20:10:00+00:00
2025-08-18,CHW,ATL,White Sox at Braves,06:15 PM,2025-08-18 23:15:00+00:00
2025-08-19,CHW,ATL,White Sox at Braves,06:15 PM,2025-08-19 23:15:00+00:00
2025-08-20,CHW,ATL,White Sox at Braves,06:15 PM,2025-08-20 23:15:00+00:00
2025-09-19,SDP,CHW,Padres at White Sox,12:00 AM,2025-09-19 05:00:00+00:00
2025-09-20,SDP,CHW,Padres at White Sox,12:00 AM,2025-09-20 05:00:00+00:00
2025-09-21,SDP,CHW,Padres at White Sox,12:00 AM,2025-09-21 05:00:00+00:00
2025-09-26,CHW,WSN,White Sox at Nationals,05:45 PM,2025-09-26 22:45:00+00:00
2025-09-27,CHW,WSN,White Sox at Nationals,03:05 PM,2025-09-27 20:05:00+00:00
2025-09-28,CHW,WSN,White Sox at Nationals,02:05 PM,2025-09-28 19:05:00+00:00
2025-03-31,LAA,STL,Angels at Cardinals,04:45 PM,2025-03-31 23:45:00+00:00
2025-04-01,LAA,STL,Angels at Cardinals,04:45 PM,2025-04-01 23:45:00+00:00
2025-04-02,LAA,STL,Angels at Cardinals,10:15 AM,2025-04-02 17:15:00+00:00
2025-04-11,LAA,HOU,Angels at Astros,12:00 AM,2025-04-11 07:00:00+00:00
2025-04-12,LAA,HOU,Angels at Astros,12:00 AM,2025-04-12 07:00:00+00:00
2025-04-13,LAA,HOU,Angels at Astros,12:00 AM,2025-04-13 07:00:00+00:00
2025-04-15,LAA,TEX,Angels at Rangers,05:05 PM,2025-04-16 00:05:00+00:00
2025-04-16,LAA,TEX,Angels at Rangers,05:05 PM,2025-04-17 00:05:00+00:00
2025-04-17,LAA,TEX,Angels at Rangers,05:05 PM,2025-04-18 00:05:00+00:00
2025-04-18,SFG,LAA,Giants at Angels,06:38 PM,2025-04-19 01:38:00+00:00
2025-04-19,SFG,LAA,Giants at Angels,06:38 PM,2025-04-20 01:38:00+00:00
2025-04-20,SFG,LAA,Giants at Angels,01:07 PM,2025-04-20 20:07:00+00:00
2025-04-22,PIT,LAA,Pirates at Angels,06:38 PM,2025-04-23 01:38:00+00:00
2025-04-23,PIT,LAA,Pirates at Angels,06:38 PM,2025-04-24 01:38:00+00:00
2025-04-24,PIT,LAA,Pirates at Angels,06:29 PM,2025-04-25 01:29:00+00:00
2025-04-29,LAA,SEA,Angels at Mariners,06:40 PM,2025-04-30 01:40:00+00:00
2025-04-30,LAA,SEA,Angels at Mariners,01:10 PM,2025-04-30 20:10:00+00:00
2025-05-12,LAA,SDP,Angels at Padres,06:40 PM,2025-05-13 01:40:00+00:00
2025-05-13,LAA,SDP,Angels at Padres,06:40 PM,2025-05-14 01:40:00+00:00
2025-05-14,LAA,SDP,Angels at Padres,06:40 PM,2025-05-15 01:40:00+00:00
2025-05-16,LAA,LAD,Angels at Dodgers,07:10 PM,2025-05-17 02:10:00+00:00
2025-05-17,LAA,LAD,Angels at Dodgers,06:10 PM,2025-05-18 01:10:00+00:00
2025-05-18,LAA,LAD,Angels at Dodgers,01:10 PM,2025-05-18 20:10:00+00:00
2025-05-19,LAA,ATH,Angels at Athletics,07:05 PM,2025-05-20 02:05:00+00:00
2025-05-20,LAA,ATH,Angels at Athletics,07:05 PM,2025-05-21 02:05:00+00:00
2025-05-21,LAA,ATH,Angels at Athletics,07:05 PM,2025-05-22 02:05:00+00:00
2025-05-22,LAA,ATH,Angels at Athletics,12:35 PM,2025-05-22 19:35:00+00:00
2025-05-23,MIA,LAA,Marlins at Angels,06:38 PM,2025-05-24 01:38:00+00:00
2025-05-24,MIA,LAA,Marlins at Angels,07:07 PM,2025-05-25 02:07:00+00:00
2025-05-25,MIA,LAA,Marlins at Angels,01:07 PM,2025-05-25 20:07:00+00:00
2025-06-06,SEA,LAA,Mariners at Angels,06:38 PM,2025-06-07 01:38:00+00:00
2025-06-07,SEA,LAA,Mariners at Angels,06:38 PM,2025-06-08 01:38:00+00:00
2025-06-08,SEA,LAA,Mariners at Angels,01:07 PM,2025-06-08 20:07:00+00:00
2025-06-09,ATH,LAA,Athletics at Angels,06:38 PM,2025-06-10 01:38:00+00:00
2025-06-10,ATH,LAA,Athletics at Angels,06:38 PM,2025-06-11 01:38:00+00:00
2025-06-11,ATH,LAA,Athletics at Angels,01:07 PM,2025-06-11 20:07:00+00:00
2025-06-20,HOU,LAA,Astros at Angels,06:38 PM,2025-06-21 01:38:00+00:00
2025-06-21,HOU,LAA,Astros at Angels,06:38 PM,2025-06-22 01:38:00+00:00
2025-06-22,HOU,LAA,Astros at Angels,01:07 PM,2025-06-22 20:07:00+00:00
2025-06-27,WSN,LAA,Nationals at Angels,06:38 PM,2025-06-28 01:38:00+00:00
2025-06-28,WSN,LAA,Nationals at Angels,06:38 PM,2025-06-29 01:38:00+00:00
2025-06-29,WSN,LAA,Nationals at Angels,01:07 PM,2025-06-29 20:07:00+00:00
2025-07-01,LAA,ATL,Angels at Braves,04:15 PM,2025-07-01 23:15:00+00:00
2025-07-02,LAA,ATL,Angels at Braves,04:15 PM,2025-07-02 23:15:00+00:00
2025-07-03,LAA,ATL,Angels at Braves,04:15 PM,2025-07-03 23:15:00+00:00
2025-07-07,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-08 01:38:00+00:00
2025-07-08,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-09 01:38:00+00:00
2025-07-09,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-10 01:38:00+00:00
2025-07-10,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-11 01:38:00+00:00
2025-07-11,ARI,LAA,D-backs at Angels,06:38 PM,2025-07-12 01:38:00+00:00
2025-07-12,ARI,LAA,D-backs at Angels,06:38 PM,2025-07-13 01:38:00+00:00
2025-07-13,ARI,LAA,D-backs at Angels,01:07 PM,2025-07-13 20:07:00+00:00
2025-07-18,LAA,PHI,Angels at Phillies,03:45 PM,2025-07-18 22:45:00+00:00
2025-07-19,LAA,PHI,Angels at Phillies,03:05 PM,2025-07-19 22:05:00+00:00
2025-07-20,LAA,PHI,Angels at Phillies,10:35 AM,2025-07-20 17:35:00+00:00
2025-07-21,LAA,NYM,Angels at Mets,04:10 PM,2025-07-21 23:10:00+00:00
2025-07-22,LAA,NYM,Angels at Mets,04:10 PM,2025-07-22 23:10:00+00:00
2025-07-23,LAA,NYM,Angels at Mets,10:10 AM,2025-07-23 17:10:00+00:00
2025-07-24,SEA,LAA,Mariners at Angels,06:38 PM,2025-07-25 01:38:00+00:00
2025-07-25,SEA,LAA,Mariners at Angels,06:38 PM,2025-07-26 01:38:00+00:00
2025-07-26,SEA,LAA,Mariners at Angels,06:38 PM,2025-07-27 01:38:00+00:00
2025-07-27,SEA,LAA,Mariners at Angels,01:07 PM,2025-07-27 20:07:00+00:00
2025-07-28,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-29 01:38:00+00:00
2025-07-29,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-30 01:38:00+00:00
2025-07-30,TEX,LAA,Rangers at Angels,06:38 PM,2025-07-31 01:38:00+00:00
2025-08-11,LAD,LAA,Dodgers at Angels,06:38 PM,2025-08-12 01:38:00+00:00
2025-08-12,LAD,LAA,Dodgers at Angels,06:38 PM,2025-08-13 01:38:00+00:00
2025-08-13,LAD,LAA,Dodgers at Angels,06:38 PM,2025-08-14 01:38:00+00:00
2025-08-15,LAA,ATH,Angels at Athletics,07:05 PM,2025-08-16 02:05:00+00:00
2025-08-16,LAA,ATH,Angels at Athletics,07:05 PM,2025-08-17 02:05:00+00:00
2025-08-17,LAA,ATH,Angels at Athletics,01:05 PM,2025-08-17 20:05:00+00:00
2025-08-18,CIN,LAA,Reds at Angels,06:38 PM,2025-08-19 01:38:00+00:00
2025-08-19,CIN,LAA,Reds at Angels,06:38 PM,2025-08-20 01:38:00+00:00
2025-08-20,CIN,LAA,Reds at Angels,06:38 PM,2025-08-21 01:38:00+00:00
2025-08-22,CHC,LAA,Cubs at Angels,06:38 PM,2025-08-23 01:38:00+00:00
2025-08-23,CHC,LAA,Cubs at Angels,06:38 PM,2025-08-24 01:38:00+00:00
2025-08-24,CHC,LAA,Cubs at Angels,01:07 PM,2025-08-24 20:07:00+00:00
2025-08-25,LAA,TEX,Angels at Rangers,05:05 PM,2025-08-26 00:05:00+00:00
2025-08-26,LAA,TEX,Angels at Rangers,05:05 PM,2025-08-27 00:05:00+00:00
2025-08-27,LAA,TEX,Angels at Rangers,05:05 PM,2025-08-28 00:05:00+00:00
2025-08-29,LAA,HOU,Angels at Astros,12:00 AM,2025-08-29 07:00:00+00:00
2025-08-30,LAA,HOU,Angels at Astros,12:00 AM,2025-08-30 07:00:00+00:00
2025-08-31,LAA,HOU,Angels at Astros,12:00 AM,2025-08-31 07:00:00+00:00
2025-09-01,LAA,HOU,Angels at Astros,12:00 AM,2025-09-01 07:00:00+00:00
2025-09-05,ATH,LAA,Athletics at Angels,06:38 PM,2025-09-06 01:38:00+00:00
2025-09-06,ATH,LAA,Athletics at Angels,06:38 PM,2025-09-07 01:38:00+00:00
2025-09-07,ATH,LAA,Athletics at Angels,01:07 PM,2025-09-07 20:07:00+00:00
2025-09-11,LAA,SEA,Angels at Mariners,06:40 PM,2025-09-12 01:40:00+00:00
2025-09-12,LAA,SEA,Angels at Mariners,07:10 PM,2025-09-13 02:10:00+00:00
2025-09-13,LAA,SEA,Angels at Mariners,06:40 PM,2025-09-14 01:40:00+00:00
2025-09-14,LAA,SEA,Angels at Mariners,01:10 PM,2025-09-14 20:10:00+00:00
2025-09-16,LAA,MIL,Angels at Brewers,04:40 PM,2025-09-16 23:40:00+00:00
2025-09-17,LAA,MIL,Angels at Brewers,04:40 PM,2025-09-17 23:40:00+00:00
2025-09-18,LAA,MIL,Angels at Brewers,04:40 PM,2025-09-18 23:40:00+00:00
2025-09-19,LAA,COL,Angels at Rockies,05:10 PM,2025-09-20 00:10:00+00:00
2025-09-20,LAA,COL,Angels at Rockies,05:10 PM,2025-09-21 00:10:00+00:00
2025-09-21,LAA,COL,Angels at Rockies,12:10 PM,2025-09-21 19:10:00+00:00
2025-09-26,HOU,LAA,Astros at Angels,06:38 PM,2025-09-27 01:38:00+00:00
2025-09-27,HOU,LAA,Astros at Angels,06:38 PM,2025-09-28 01:38:00+00:00
2025-09-28,HOU,LAA,Astros at Angels,12:07 PM,2025-09-28 19:07:00+00:00
2025-03-27,NYM,HOU,Mets at Astros,12:00 AM,2025-03-27 05:00:00+00:00
2025-03-29,NYM,HOU,Mets at Astros,12:00 AM,2025-03-29 05:00:00+00:00
2025-03-30,NYM,HOU,Mets at Astros,12:00 AM,2025-03-30 05:00:00+00:00
2025-03-31,SFG,HOU,Giants at Astros,12:00 AM,2025-03-31 05:00:00+00:00
2025-04-01,SFG,HOU,Giants at Astros,12:00 AM,2025-04-01 05:00:00+00:00
2025-04-02,SFG,HOU,Giants at Astros,12:00 AM,2025-04-02 05:00:00+00:00
2025-04-07,HOU,SEA,Astros at Mariners,08:40 PM,2025-04-08 01:40:00+00:00
2025-04-08,HOU,SEA,Astros at Mariners,08:40 PM,2025-04-09 01:40:00+00:00
2025-04-09,HOU,SEA,Astros at Mariners,03:10 PM,2025-04-09 20:10:00+00:00
2025-04-14,HOU,STL,Astros at Cardinals,06:45 PM,2025-04-14 23:45:00+00:00
2025-04-15,HOU,STL,Astros at Cardinals,06:45 PM,2025-04-15 23:45:00+00:00
2025-04-16,HOU,STL,Astros at Cardinals,12:15 PM,2025-04-16 17:15:00+00:00
2025-04-18,SDP,HOU,Padres at Astros,12:00 AM,2025-04-18 05:00:00+00:00
2025-04-19,SDP,HOU,Padres at Astros,12:00 AM,2025-04-19 05:00:00+00:00
2025-04-20,SDP,HOU,Padres at Astros,12:00 AM,2025-04-20 05:00:00+00:00
2025-05-05,HOU,MIL,Astros at Brewers,06:40 PM,2025-05-05 23:40:00+00:00
2025-05-06,HOU,MIL,Astros at Brewers,06:40 PM,2025-05-06 23:40:00+00:00
2025-05-07,HOU,MIL,Astros at Brewers,12:10 PM,2025-05-07 17:10:00+00:00
2025-05-09,CIN,HOU,Reds at Astros,12:00 AM,2025-05-09 05:00:00+00:00
2025-05-10,CIN,HOU,Reds at Astros,12:00 AM,2025-05-10 05:00:00+00:00
2025-05-11,CIN,HOU,Reds at Astros,12:00 AM,2025-05-11 05:00:00+00:00
2025-05-15,HOU,TEX,Astros at Rangers,07:05 PM,2025-05-16 00:05:00+00:00
2025-05-16,HOU,TEX,Astros at Rangers,07:05 PM,2025-05-17 00:05:00+00:00
2025-05-17,HOU,TEX,Astros at Rangers,06:05 PM,2025-05-17 23:05:00+00:00
2025-05-18,HOU,TEX,Astros at Rangers,01:35 PM,2025-05-18 18:35:00+00:00
2025-05-22,SEA,HOU,Mariners at Astros,12:00 AM,2025-05-22 05:00:00+00:00
2025-05-23,SEA,HOU,Mariners at Astros,12:00 AM,2025-05-23 05:00:00+00:00
2025-05-24,SEA,HOU,Mariners at Astros,12:00 AM,2025-05-24 05:00:00+00:00
2025-05-25,SEA,HOU,Mariners at Astros,12:00 AM,2025-05-25 05:00:00+00:00
2025-05-27,ATH,HOU,Athletics at Astros,12:00 AM,2025-05-27 05:00:00+00:00
2025-05-28,ATH,HOU,Athletics at Astros,12:00 AM,2025-05-28 05:00:00+00:00
2025-06-03,HOU,PIT,Astros at Pirates,05:40 PM,2025-06-03 22:40:00+00:00
2025-06-04,HOU,PIT,Astros at Pirates,05:40 PM,2025-06-04 22:40:00+00:00
2025-06-05,HOU,PIT,Astros at Pirates,05:40 PM,2025-06-05 22:40:00+00:00
2025-06-16,HOU,ATH,Astros at Athletics,09:05 PM,2025-06-17 02:05:00+00:00
2025-06-17,HOU,ATH,Astros at Athletics,09:05 PM,2025-06-18 02:05:00+00:00
2025-06-18,HOU,ATH,Astros at Athletics,09:05 PM,2025-06-19 02:05:00+00:00
2025-06-19,HOU,ATH,Astros at Athletics,09:05 PM,2025-06-20 02:05:00+00:00
2025-06-24,PHI,HOU,Phillies at Astros,12:00 AM,2025-06-24 05:00:00+00:00
2025-06-25,PHI,HOU,Phillies at Astros,12:00 AM,2025-06-25 05:00:00+00:00
2025-06-26,PHI,HOU,Phillies at Astros,12:00 AM,2025-06-26 05:00:00+00:00
2025-06-27,CHC,HOU,Cubs at Astros,12:00 AM,2025-06-27 05:00:00+00:00
2025-06-28,CHC,HOU,Cubs at Astros,12:00 AM,2025-06-28 05:00:00+00:00
2025-06-29,CHC,HOU,Cubs at Astros,12:00 AM,2025-06-29 05:00:00+00:00
2025-07-01,HOU,COL,Astros at Rockies,07:40 PM,2025-07-02 00:40:00+00:00
2025-07-02,HOU,COL,Astros at Rockies,07:40 PM,2025-07-03 00:40:00+00:00
2025-07-03,HOU,COL,Astros at Rockies,02:10 PM,2025-07-03 19:10:00+00:00
2025-07-04,HOU,LAD,Astros at Dodgers,08:10 PM,2025-07-05 01:10:00+00:00
2025-07-05,HOU,LAD,Astros at Dodgers,06:15 PM,2025-07-05 23:15:00+00:00
2025-07-06,HOU,LAD,Astros at Dodgers,03:10 PM,2025-07-06 20:10:00+00:00
2025-07-11,TEX,HOU,Rangers at Astros,12:00 AM,2025-07-11 05:00:00+00:00
2025-07-12,TEX,HOU,Rangers at Astros,12:00 AM,2025-07-12 05:00:00+00:00
2025-07-13,TEX,HOU,Rangers at Astros,12:00 AM,2025-07-13 05:00:00+00:00
2025-07-18,HOU,SEA,Astros at Mariners,09:10 PM,2025-07-19 02:10:00+00:00
2025-07-19,HOU,SEA,Astros at Mariners,08:40 PM,2025-07-20 01:40:00+00:00
2025-07-20,HOU,SEA,Astros at Mariners,03:10 PM,2025-07-20 20:10:00+00:00
2025-07-21,HOU,ARI,Astros at D-backs,08:40 PM,2025-07-22 01:40:00+00:00
2025-07-22,HOU,ARI,Astros at D-backs,08:40 PM,2025-07-23 01:40:00+00:00
2025-07-23,HOU,ARI,Astros at D-backs,02:40 PM,2025-07-23 19:40:00+00:00
2025-07-24,ATH,HOU,Athletics at Astros,12:00 AM,2025-07-24 05:00:00+00:00
2025-07-25,ATH,HOU,Athletics at Astros,12:00 AM,2025-07-25 05:00:00+00:00
2025-07-26,ATH,HOU,Athletics at Astros,12:00 AM,2025-07-26 05:00:00+00:00
2025-07-27,ATH,HOU,Athletics at Astros,12:00 AM,2025-07-27 05:00:00+00:00
2025-07-28,WSN,HOU,Nationals at Astros,12:00 AM,2025-07-28 05:00:00+00:00
2025-07-29,WSN,HOU,Nationals at Astros,12:00 AM,2025-07-29 05:00:00+00:00
2025-07-30,WSN,HOU,Nationals at Astros,12:00 AM,2025-07-30 05:00:00+00:00
2025-08-04,HOU,MIA,Astros at Marlins,05:40 PM,2025-08-04 22:40:00+00:00
2025-08-05,HOU,MIA,Astros at Marlins,05:40 PM,2025-08-05 22:40:00+00:00
2025-08-06,HOU,MIA,Astros at Marlins,03:40 PM,2025-08-06 20:40:00+00:00
2025-08-26,COL,HOU,Rockies at Astros,12:00 AM,2025-08-26 05:00:00+00:00
2025-08-27,COL,HOU,Rockies at Astros,12:00 AM,2025-08-27 05:00:00+00:00
2025-08-28,COL,HOU,Rockies at Astros,12:00 AM,2025-08-28 05:00:00+00:00
2025-09-05,HOU,TEX,Astros at Rangers,07:05 PM,2025-09-06 00:05:00+00:00
2025-09-06,HOU,TEX,Astros at Rangers,06:15 PM,2025-09-06 23:15:00+00:00
2025-09-07,HOU,TEX,Astros at Rangers,01:35 PM,2025-09-07 18:35:00+00:00
2025-09-12,HOU,ATL,Astros at Braves,06:15 PM,2025-09-12 23:15:00+00:00
2025-09-13,HOU,ATL,Astros at Braves,06:15 PM,2025-09-13 23:15:00+00:00
2025-09-14,HOU,ATL,Astros at Braves,12:35 PM,2025-09-14 17:35:00+00:00
2025-09-15,TEX,HOU,Rangers at Astros,12:00 AM,2025-09-15 05:00:00+00:00
2025-09-16,TEX,HOU,Rangers at Astros,12:00 AM,2025-09-16 05:00:00+00:00
2025-09-17,TEX,HOU,Rangers at Astros,12:00 AM,2025-09-17 05:00:00+00:00
2025-09-19,SEA,HOU,Mariners at Astros,12:00 AM,2025-09-19 05:00:00+00:00
2025-09-20,SEA,HOU,Mariners at Astros,12:00 AM,2025-09-20 05:00:00+00:00
2025-09-21,SEA,HOU,Mariners at Astros,12:00 AM,2025-09-21 05:00:00+00:00
2025-09-23,HOU,ATH,Astros at Athletics,09:05 PM,2025-09-24 02:05:00+00:00
2025-09-24,HOU,ATH,Astros at Athletics,09:05 PM,2025-09-25 02:05:00+00:00
2025-09-25,HOU,ATH,Astros at Athletics,02:35 PM,2025-09-25 19:35:00+00:00
2025-03-27,ATH,SEA,Athletics at Mariners,07:10 PM,2025-03-28 02:10:00+00:00
2025-03-28,ATH,SEA,Athletics at Mariners,06:40 PM,2025-03-29 01:40:00+00:00
2025-03-29,ATH,SEA,Athletics at Mariners,06:40 PM,2025-03-30 01:40:00+00:00
2025-03-30,ATH,SEA,Athletics at Mariners,01:10 PM,2025-03-30 20:10:00+00:00
2025-03-31,CHC,ATH,Cubs at Athletics,07:05 PM,2025-04-01 02:05:00+00:00
2025-04-01,CHC,ATH,Cubs at Athletics,07:05 PM,2025-04-02 02:05:00+00:00
2025-04-02,CHC,ATH,Cubs at Athletics,12:35 PM,2025-04-02 19:35:00+00:00
2025-04-04,ATH,COL,Athletics at Rockies,01:10 PM,2025-04-04 20:10:00+00:00
2025-04-05,ATH,COL,Athletics at Rockies,05:10 PM,2025-04-06 00:10:00+00:00
2025-04-06,ATH,COL,Athletics at Rockies,12:10 PM,2025-04-06 19:10:00+00:00
2025-04-07,SDP,ATH,Padres at Athletics,07:05 PM,2025-04-08 02:05:00+00:00
2025-04-08,SDP,ATH,Padres at Athletics,07:05 PM,2025-04-09 02:05:00+00:00
2025-04-09,SDP,ATH,Padres at Athletics,12:35 PM,2025-04-09 19:35:00+00:00
2025-04-11,NYM,ATH,Mets at Athletics,07:05 PM,2025-04-12 02:05:00+00:00
2025-04-12,NYM,ATH,Mets at Athletics,01:05 PM,2025-04-12 20:05:00+00:00
2025-04-13,NYM,ATH,Mets at Athletics,01:05 PM,2025-04-13 20:05:00+00:00
2025-04-18,ATH,MIL,Athletics at Brewers,05:10 PM,2025-04-19 00:10:00+00:00
2025-04-19,ATH,MIL,Athletics at Brewers,04:10 PM,2025-04-19 23:10:00+00:00
2025-04-20,ATH,MIL,Athletics at Brewers,11:10 AM,2025-04-20 18:10:00+00:00
2025-04-22,TEX,ATH,Rangers at Athletics,07:05 PM,2025-04-23 02:05:00+00:00
2025-04-23,TEX,ATH,Rangers at Athletics,07:05 PM,2025-04-24 02:05:00+00:00
2025-04-24,TEX,ATH,Rangers at Athletics,07:05 PM,2025-04-25 02:05:00+00:00
2025-04-28,ATH,TEX,Athletics at Rangers,05:05 PM,2025-04-29 00:05:00+00:00
2025-04-29,ATH,TEX,Athletics at Rangers,05:05 PM,2025-04-30 00:05:00+00:00
2025-04-30,ATH,TEX,Athletics at Rangers,05:05 PM,2025-05-01 00:05:00+00:00
2025-05-01,ATH,TEX,Athletics at Rangers,11:35 AM,2025-05-01 18:35:00+00:00
2025-05-02,ATH,MIA,Athletics at Marlins,04:10 PM,2025-05-02 23:10:00+00:00
2025-05-03,ATH,MIA,Athletics at Marlins,01:10 PM,2025-05-03 20:10:00+00:00
2025-05-04,ATH,MIA,Athletics at Marlins,10:40 AM,2025-05-04 17:40:00+00:00
2025-05-05,SEA,ATH,Mariners at Athletics,07:05 PM,2025-05-06 02:05:00+00:00
2025-05-06,SEA,ATH,Mariners at Athletics,07:05 PM,2025-05-07 02:05:00+00:00
2025-05-07,SEA,ATH,Mariners at Athletics,12:35 PM,2025-05-07 19:35:00+00:00
2025-05-13,ATH,LAD,Athletics at Dodgers,07:10 PM,2025-05-14 02:10:00+00:00
2025-05-14,ATH,LAD,Athletics at Dodgers,07:10 PM,2025-05-15 02:10:00+00:00
2025-05-15,ATH,LAD,Athletics at Dodgers,07:10 PM,2025-05-16 02:10:00+00:00
2025-05-16,ATH,SFG,Athletics at Giants,07:15 PM,2025-05-17 02:15:00+00:00
2025-05-17,ATH,SFG,Athletics at Giants,12:00 AM,2025-05-17 07:00:00+00:00
2025-05-18,ATH,SFG,Athletics at Giants,01:05 PM,2025-05-18 20:05:00+00:00
2025-05-23,PHI,ATH,Phillies at Athletics,07:05 PM,2025-05-24 02:05:00+00:00
2025-05-24,PHI,ATH,Phillies at Athletics,07:05 PM,2025-05-25 02:05:00+00:00
2025-05-25,PHI,ATH,Phillies at Athletics,01:05 PM,2025-05-25 20:05:00+00:00
2025-07-04,SFG,ATH,Giants at Athletics,07:05 PM,2025-07-05 02:05:00+00:00
2025-07-05,SFG,ATH,Giants at Athletics,07:05 PM,2025-07-06 02:05:00+00:00
2025-07-06,SFG,ATH,Giants at Athletics,07:05 PM,2025-07-07 02:05:00+00:00
2025-07-08,ATL,ATH,Braves at Athletics,07:05 PM,2025-07-09 02:05:00+00:00
