START DATE,away,home,SUBJECT
2023-04-16,PIT,STL,Pirates at Cardinals
2023-04-17,ARI,STL,D-backs at Cardinals
2023-04-18,ARI,STL,D-backs at Cardinals
2023-04-19,ARI,STL,D-backs at Cardinals
2023-05-02,LAA,STL,Angels at Cardinals
2023-05-03,LAA,STL,Angels at Cardinals
2023-05-04,LAA,STL,Angels at Cardinals
2023-05-05,DET,STL,Tigers at Cardinals
2023-05-06,DET,STL,Tigers at Cardinals
2023-05-07,DET,STL,Tigers at Cardinals
2023-05-15,MIL,STL,Brewers at Cardinals
2023-05-16,MIL,STL,Brewers at Cardinals
2023-05-17,MIL,STL,Brewers at Cardinals
2023-05-18,LAD,STL,Dodgers at Cardinals
2023-05-19,LAD,STL,Dodgers at Cardinals
2023-05-20,LAD,STL,Dodgers at Cardinals
2023-05-21,LAD,STL,Dodgers at Cardinals
2023-05-29,KCR,STL,Royals at Cardinals
2023-05-30,KCR,STL,Royals at Cardinals
2023-06-09,CIN,STL,Reds at Cardinals
2023-06-10,CIN,STL,Reds at Cardinals
2023-06-11,CIN,STL,Reds at Cardinals
2023-06-12,SFG,STL,Giants at Cardinals
2023-06-13,SFG,STL,Giants at Cardinals
2023-06-14,SFG,STL,Giants at Cardinals
2023-06-24,CHC,STL,Cubs at Cardinals
2023-06-25,CHC,STL,Cubs at Cardinals
2023-06-27,HOU,STL,Astros at Cardinals
2023-06-28,HOU,STL,Astros at Cardinals
2023-06-29,HOU,STL,Astros at Cardinals
2023-06-30,NYY,STL,Yankees at Cardinals
2023-07-01,NYY,STL,Yankees at Cardinals
2023-07-02,NYY,STL,Yankees at Cardinals
2023-07-14,WSN,STL,Nationals at Cardinals
2023-07-15,WSN,STL,Nationals at Cardinals
2023-07-16,WSN,STL,Nationals at Cardinals
2023-07-17,MIA,STL,Marlins at Cardinals
2023-07-18,MIA,STL,Marlins at Cardinals
2023-07-19,MIA,STL,Marlins at Cardinals
2023-07-27,CHC,STL,Cubs at Cardinals
2023-07-28,CHC,STL,Cubs at Cardinals
2023-07-29,CHC,STL,Cubs at Cardinals
2023-07-30,CHC,STL,Cubs at Cardinals
2023-08-01,MIN,STL,Twins at Cardinals
2023-08-02,MIN,STL,Twins at Cardinals
2023-08-03,MIN,STL,Twins at Cardinals
2023-08-04,COL,STL,Rockies at Cardinals
2023-08-05,COL,STL,Rockies at Cardinals
2023-08-06,COL,STL,Rockies at Cardinals
2023-08-14,OAK,STL,Athletics at Cardinals
2023-08-15,OAK,STL,Athletics at Cardinals
2023-08-16,OAK,STL,Athletics at Cardinals
2023-08-17,NYM,STL,Mets at Cardinals
2023-08-18,NYM,STL,Mets at Cardinals
2023-08-19,NYM,STL,Mets at Cardinals
2023-08-20,NYM,STL,Mets at Cardinals
2023-08-28,SDP,STL,Padres at Cardinals
2023-08-29,SDP,STL,Padres at Cardinals
2023-08-30,SDP,STL,Padres at Cardinals
2023-09-01,PIT,STL,Pirates at Cardinals
2023-09-02,PIT,STL,Pirates at Cardinals
2023-09-03,PIT,STL,Pirates at Cardinals
2023-09-15,PHI,STL,Phillies at Cardinals
2023-09-16,PHI,STL,Phillies at Cardinals
2023-09-17,PHI,STL,Phillies at Cardinals
2023-09-18,MIL,STL,Brewers at Cardinals
2023-09-19,MIL,STL,Brewers at Cardinals
2023-09-20,MIL,STL,Brewers at Cardinals
2023-09-21,MIL,STL,Brewers at Cardinals
2023-09-29,CIN,STL,Reds at Cardinals
2023-09-30,CIN,STL,Reds at Cardinals
2023-10-01,CIN,STL,Reds at Cardinals
2023-03-30,MIL,CHC,Brewers at Cubs
2023-04-01,MIL,CHC,Brewers at Cubs
2023-04-02,MIL,CHC,Brewers at Cubs
2023-04-07,TEX,CHC,Rangers at Cubs
2023-04-08,TEX,CHC,Rangers at Cubs
2023-04-09,TEX,CHC,Rangers at Cubs
2023-04-10,SEA,CHC,Mariners at Cubs
2023-04-11,SEA,CHC,Mariners at Cubs
2023-04-12,SEA,CHC,Mariners at Cubs
2023-04-20,LAD,CHC,Dodgers at Cubs
2023-04-21,LAD,CHC,Dodgers at Cubs
2023-04-22,LAD,CHC,Dodgers at Cubs
2023-04-23,LAD,CHC,Dodgers at Cubs
2023-04-25,SDP,CHC,Padres at Cubs
2023-04-26,SDP,CHC,Padres at Cubs
2023-04-27,SDP,CHC,Padres at Cubs
2023-05-05,MIA,CHC,Marlins at Cubs
2023-05-06,MIA,CHC,Marlins at Cubs
2023-05-07,MIA,CHC,Marlins at Cubs
2023-05-08,STL,CHC,Cardinals at Cubs
2023-05-09,STL,CHC,Cardinals at Cubs
2023-05-10,STL,CHC,Cardinals at Cubs
2023-05-23,NYM,CHC,Mets at Cubs
2023-05-24,NYM,CHC,Mets at Cubs
2023-05-25,NYM,CHC,Mets at Cubs
2023-05-26,CIN,CHC,Reds at Cubs
2023-05-27,CIN,CHC,Reds at Cubs
2023-05-28,CIN,CHC,Reds at Cubs
2023-05-29,TBR,CHC,Rays at Cubs
2023-05-30,TBR,CHC,Rays at Cubs
2023-05-31,TBR,CHC,Rays at Cubs
2023-06-13,PIT,CHC,Pirates at Cubs
2023-06-14,PIT,CHC,Pirates at Cubs
2023-06-15,PIT,CHC,Pirates at Cubs
2023-06-16,BAL,CHC,Orioles at Cubs
2023-06-17,BAL,CHC,Orioles at Cubs
2023-06-18,BAL,CHC,Orioles at Cubs
2023-06-27,PHI,CHC,Phillies at Cubs
2023-06-28,PHI,CHC,Phillies at Cubs
2023-06-29,PHI,CHC,Phillies at Cubs
2023-06-30,CLE,CHC,Guardians at Cubs
2023-07-01,CLE,CHC,Guardians at Cubs
2023-07-02,CLE,CHC,Guardians at Cubs
2023-07-14,BOS,CHC,Red Sox at Cubs
2023-07-15,BOS,CHC,Red Sox at Cubs
2023-07-16,BOS,CHC,Red Sox at Cubs
2023-07-17,WSN,CHC,Nationals at Cubs
2023-07-18,WSN,CHC,Nationals at Cubs
2023-07-19,WSN,CHC,Nationals at Cubs
2023-07-20,STL,CHC,Cardinals at Cubs
2023-07-21,STL,CHC,Cardinals at Cubs
2023-07-22,STL,CHC,Cardinals at Cubs
2023-07-23,STL,CHC,Cardinals at Cubs
2023-07-31,CIN,CHC,Reds at Cubs
2023-08-01,CIN,CHC,Reds at Cubs
2023-08-02,CIN,CHC,Reds at Cubs
2023-08-03,CIN,CHC,Reds at Cubs
2023-08-04,ATL,CHC,Braves at Cubs
2023-08-05,ATL,CHC,Braves at Cubs
2023-08-06,ATL,CHC,Braves at Cubs
2023-08-15,CHW,CHC,White Sox at Cubs
2023-08-16,CHW,CHC,White Sox at Cubs
2023-08-18,KCR,CHC,Royals at Cubs
2023-08-19,KCR,CHC,Royals at Cubs
2023-08-20,KCR,CHC,Royals at Cubs
2023-08-28,MIL,CHC,Brewers at Cubs
2023-08-29,MIL,CHC,Brewers at Cubs
2023-08-30,MIL,CHC,Brewers at Cubs
2023-09-04,SFG,CHC,Giants at Cubs
2023-09-05,SFG,CHC,Giants at Cubs
2023-09-06,SFG,CHC,Giants at Cubs
2023-09-07,ARI,CHC,D-backs at Cubs
2023-09-08,ARI,CHC,D-backs at Cubs
2023-09-09,ARI,CHC,D-backs at Cubs
2023-09-10,ARI,CHC,D-backs at Cubs
2023-09-19,PIT,CHC,Pirates at Cubs
2023-09-20,PIT,CHC,Pirates at Cubs
2023-09-21,PIT,CHC,Pirates at Cubs
2023-09-22,COL,CHC,Rockies at Cubs
2023-09-23,COL,CHC,Rockies at Cubs
2023-09-24,COL,CHC,Rockies at Cubs
2023-04-07,CHW,PIT,White Sox at Pirates
2023-04-08,CHW,PIT,White Sox at Pirates
2023-04-09,CHW,PIT,White Sox at Pirates
2023-04-10,HOU,PIT,Astros at Pirates
2023-04-11,HOU,PIT,Astros at Pirates
2023-04-12,HOU,PIT,Astros at Pirates
2023-04-20,CIN,PIT,Reds at Pirates
2023-04-21,CIN,PIT,Reds at Pirates
2023-04-22,CIN,PIT,Reds at Pirates
2023-04-23,CIN,PIT,Reds at Pirates
2023-04-25,LAD,PIT,Dodgers at Pirates
2023-04-26,LAD,PIT,Dodgers at Pirates
2023-04-27,LAD,PIT,Dodgers at Pirates
2023-05-05,TOR,PIT,Blue Jays at Pirates
2023-05-06,TOR,PIT,Blue Jays at Pirates
2023-05-07,TOR,PIT,Blue Jays at Pirates
2023-05-08,COL,PIT,Rockies at Pirates
2023-05-09,COL,PIT,Rockies at Pirates
2023-05-10,COL,PIT,Rockies at Pirates
2023-05-19,ARI,PIT,D-backs at Pirates
2023-05-20,ARI,PIT,D-backs at Pirates
2023-05-21,ARI,PIT,D-backs at Pirates
2023-05-22,TEX,PIT,Rangers at Pirates
2023-05-23,TEX,PIT,Rangers at Pirates
2023-05-24,TEX,PIT,Rangers at Pirates
2023-06-02,STL,PIT,Cardinals at Pirates
2023-06-03,STL,PIT,Cardinals at Pirates
2023-06-04,STL,PIT,Cardinals at Pirates
2023-06-05,OAK,PIT,Athletics at Pirates
2023-06-06,OAK,PIT,Athletics at Pirates
2023-06-07,OAK,PIT,Athletics at Pirates
2023-06-09,NYM,PIT,Mets at Pirates
2023-06-10,NYM,PIT,Mets at Pirates
2023-06-11,NYM,PIT,Mets at Pirates
2023-06-19,CHC,PIT,Cubs at Pirates
2023-06-20,CHC,PIT,Cubs at Pirates
2023-06-21,CHC,PIT,Cubs at Pirates
2023-06-27,SDP,PIT,Padres at Pirates
2023-06-28,SDP,PIT,Padres at Pirates
2023-06-29,SDP,PIT,Padres at Pirates
2023-06-30,MIL,PIT,Brewers at Pirates
2023-07-01,MIL,PIT,Brewers at Pirates
2023-07-02,MIL,PIT,Brewers at Pirates
2023-07-14,SFG,PIT,Giants at Pirates
2023-07-15,SFG,PIT,Giants at Pirates
2023-07-16,SFG,PIT,Giants at Pirates
2023-07-17,CLE,PIT,Guardians at Pirates
2023-07-18,CLE,PIT,Guardians at Pirates
2023-07-19,CLE,PIT,Guardians at Pirates
2023-07-28,PHI,PIT,Phillies at Pirates
2023-07-29,PHI,PIT,Phillies at Pirates
2023-07-30,PHI,PIT,Phillies at Pirates
2023-08-01,DET,PIT,Tigers at Pirates
2023-08-02,DET,PIT,Tigers at Pirates
2023-08-07,ATL,PIT,Braves at Pirates
2023-08-08,ATL,PIT,Braves at Pirates
2023-08-09,ATL,PIT,Braves at Pirates
2023-08-10,ATL,PIT,Braves at Pirates
2023-08-11,CIN,PIT,Reds at Pirates
2023-08-12,CIN,PIT,Reds at Pirates
2023-08-13,CIN,PIT,Reds at Pirates
2023-08-21,STL,PIT,Cardinals at Pirates
2023-08-22,STL,PIT,Cardinals at Pirates
2023-08-23,STL,PIT,Cardinals at Pirates
2023-08-24,CHC,PIT,Cubs at Pirates
2023-08-25,CHC,PIT,Cubs at Pirates
2023-08-26,CHC,PIT,Cubs at Pirates
2023-08-27,CHC,PIT,Cubs at Pirates
2023-09-04,MIL,PIT,Brewers at Pirates
2023-09-05,MIL,PIT,Brewers at Pirates
2023-09-06,MIL,PIT,Brewers at Pirates
2023-09-11,WSN,PIT,Nationals at Pirates
2023-09-12,WSN,PIT,Nationals at Pirates
2023-09-13,WSN,PIT,Nationals at Pirates
2023-09-14,WSN,PIT,Nationals at Pirates
2023-09-15,NYY,PIT,Yankees at Pirates
2023-09-16,NYY,PIT,Yankees at Pirates
2023-09-17,NYY,PIT,Yankees at Pirates
2023-09-29,MIA,PIT,Marlins at Pirates
2023-09-30,MIA,PIT,Marlins at Pirates
2023-10-01,MIA,PIT,Marlins at Pirates
2023-03-30,PIT,CIN,Pirates at Reds
2023-04-01,PIT,CIN,Pirates at Reds
2023-04-02,PIT,CIN,Pirates at Reds
2023-04-03,CHC,CIN,Cubs at Reds
2023-04-04,CHC,CIN,Cubs at Reds
2023-04-05,CHC,CIN,Cubs at Reds
2023-04-13,PHI,CIN,Phillies at Reds
2023-04-14,PHI,CIN,Phillies at Reds
2023-04-15,PHI,CIN,Phillies at Reds
2023-04-16,PHI,CIN,Phillies at Reds
2023-04-17,TBR,CIN,Rays at Reds
2023-04-18,TBR,CIN,Rays at Reds
2023-04-19,TBR,CIN,Rays at Reds
2023-04-24,TEX,CIN,Rangers at Reds
2023-04-25,TEX,CIN,Rangers at Reds
2023-04-26,TEX,CIN,Rangers at Reds
2023-05-05,CHW,CIN,White Sox at Reds
2023-05-06,CHW,CIN,White Sox at Reds
2023-05-07,CHW,CIN,White Sox at Reds
2023-05-09,NYM,CIN,Mets at Reds
2023-05-10,NYM,CIN,Mets at Reds
2023-05-11,NYM,CIN,Mets at Reds
2023-05-19,NYY,CIN,Yankees at Reds
2023-05-20,NYY,CIN,Yankees at Reds
2023-05-21,NYY,CIN,Yankees at Reds
2023-05-22,STL,CIN,Cardinals at Reds
2023-05-23,STL,CIN,Cardinals at Reds
2023-05-24,STL,CIN,Cardinals at Reds
2023-05-25,STL,CIN,Cardinals at Reds
2023-06-02,MIL,CIN,Brewers at Reds
2023-06-03,MIL,CIN,Brewers at Reds
2023-06-04,MIL,CIN,Brewers at Reds
2023-06-05,MIL,CIN,Brewers at Reds
2023-06-06,LAD,CIN,Dodgers at Reds
2023-06-07,LAD,CIN,Dodgers at Reds
2023-06-08,LAD,CIN,Dodgers at Reds
2023-06-19,COL,CIN,Rockies at Reds
2023-06-20,COL,CIN,Rockies at Reds
2023-06-21,COL,CIN,Rockies at Reds
2023-06-23,ATL,CIN,Braves at Reds
2023-06-24,ATL,CIN,Braves at Reds
2023-06-25,ATL,CIN,Braves at Reds
2023-06-30,SDP,CIN,Padres at Reds
2023-07-01,SDP,CIN,Padres at Reds
2023-07-02,SDP,CIN,Padres at Reds
2023-07-14,MIL,CIN,Brewers at Reds
2023-07-15,MIL,CIN,Brewers at Reds
2023-07-16,MIL,CIN,Brewers at Reds
2023-07-17,SFG,CIN,Giants at Reds
2023-07-18,SFG,CIN,Giants at Reds
2023-07-19,SFG,CIN,Giants at Reds
2023-07-20,SFG,CIN,Giants at Reds
2023-07-21,ARI,CIN,D-backs at Reds
2023-07-22,ARI,CIN,D-backs at Reds
2023-07-23,ARI,CIN,D-backs at Reds
2023-08-04,WSN,CIN,Nationals at Reds
2023-08-05,WSN,CIN,Nationals at Reds
2023-08-06,WSN,CIN,Nationals at Reds
2023-08-07,MIA,CIN,Marlins at Reds
2023-08-08,MIA,CIN,Marlins at Reds
2023-08-09,MIA,CIN,Marlins at Reds
2023-08-15,CLE,CIN,Guardians at Reds
2023-08-16,CLE,CIN,Guardians at Reds
2023-08-18,TOR,CIN,Blue Jays at Reds
2023-08-19,TOR,CIN,Blue Jays at Reds
2023-08-20,TOR,CIN,Blue Jays at Reds
2023-09-01,CHC,CIN,Cubs at Reds
2023-09-02,CHC,CIN,Cubs at Reds
2023-09-03,CHC,CIN,Cubs at Reds
2023-09-04,SEA,CIN,Mariners at Reds
2023-09-05,SEA,CIN,Mariners at Reds
2023-09-06,SEA,CIN,Mariners at Reds
2023-09-08,STL,CIN,Cardinals at Reds
2023-09-09,STL,CIN,Cardinals at Reds
2023-09-10,STL,CIN,Cardinals at Reds
2023-09-18,MIN,CIN,Twins at Reds
2023-09-19,MIN,CIN,Twins at Reds
2023-09-20,MIN,CIN,Twins at Reds
2023-09-22,PIT,CIN,Pirates at Reds
2023-09-23,PIT,CIN,Pirates at Reds
2023-09-24,PIT,CIN,Pirates at Reds
2023-04-06,LAD,ARI,Dodgers at D-backs
2023-04-07,LAD,ARI,Dodgers at D-backs
2023-04-08,LAD,ARI,Dodgers at D-backs
2023-04-09,LAD,ARI,Dodgers at D-backs
2023-04-10,MIL,ARI,Brewers at D-backs
2023-04-11,MIL,ARI,Brewers at D-backs
2023-04-12,MIL,ARI,Brewers at D-backs
2023-04-20,SDP,ARI,Padres at D-backs
2023-04-21,SDP,ARI,Padres at D-backs
2023-04-22,SDP,ARI,Padres at D-backs
2023-04-23,SDP,ARI,Padres at D-backs
2023-04-24,KCR,ARI,Royals at D-backs
2023-04-25,KCR,ARI,Royals at D-backs
2023-04-26,KCR,ARI,Royals at D-backs
2023-05-05,WSN,ARI,Nationals at D-backs
2023-05-06,WSN,ARI,Nationals at D-backs
2023-05-07,WSN,ARI,Nationals at D-backs
2023-05-08,MIA,ARI,Marlins at D-backs
2023-05-09,MIA,ARI,Marlins at D-backs
2023-05-10,MIA,ARI,Marlins at D-backs
2023-05-11,SFG,ARI,Giants at D-backs
2023-05-12,SFG,ARI,Giants at D-backs
2023-05-13,SFG,ARI,Giants at D-backs
2023-05-14,SFG,ARI,Giants at D-backs
2023-05-26,BOS,ARI,Red Sox at D-backs
2023-05-27,BOS,ARI,Red Sox at D-backs
2023-05-28,BOS,ARI,Red Sox at D-backs
2023-05-29,COL,ARI,Rockies at D-backs
2023-05-30,COL,ARI,Rockies at D-backs
2023-05-31,COL,ARI,Rockies at D-backs
2023-06-01,COL,ARI,Rockies at D-backs
2023-06-02,ATL,ARI,Braves at D-backs
2023-06-03,ATL,ARI,Braves at D-backs
2023-06-04,ATL,ARI,Braves at D-backs
2023-06-12,PHI,ARI,Phillies at D-backs
2023-06-13,PHI,ARI,Phillies at D-backs
2023-06-14,PHI,ARI,Phillies at D-backs
2023-06-15,PHI,ARI,Phillies at D-backs
2023-06-16,CLE,ARI,Guardians at D-backs
2023-06-17,CLE,ARI,Guardians at D-backs
2023-06-18,CLE,ARI,Guardians at D-backs
2023-06-27,TBR,ARI,Rays at D-backs
2023-06-28,TBR,ARI,Rays at D-backs
2023-06-29,TBR,ARI,Rays at D-backs
2023-07-04,NYM,ARI,Mets at D-backs
2023-07-05,NYM,ARI,Mets at D-backs
2023-07-06,NYM,ARI,Mets at D-backs
2023-07-07,PIT,ARI,Pirates at D-backs
2023-07-08,PIT,ARI,Pirates at D-backs
2023-07-09,PIT,ARI,Pirates at D-backs
2023-07-24,STL,ARI,Cardinals at D-backs
2023-07-25,STL,ARI,Cardinals at D-backs
2023-07-26,STL,ARI,Cardinals at D-backs
2023-07-28,SEA,ARI,Mariners at D-backs
2023-07-29,SEA,ARI,Mariners at D-backs
2023-07-30,SEA,ARI,Mariners at D-backs
2023-08-08,LAD,ARI,Dodgers at D-backs
2023-08-09,LAD,ARI,Dodgers at D-backs
2023-08-11,SDP,ARI,Padres at D-backs
2023-08-12,SDP,ARI,Padres at D-backs
2023-08-13,SDP,ARI,Padres at D-backs
2023-08-21,TEX,ARI,Rangers at D-backs
2023-08-22,TEX,ARI,Rangers at D-backs
2023-08-24,CIN,ARI,Reds at D-backs
2023-08-25,CIN,ARI,Reds at D-backs
2023-08-26,CIN,ARI,Reds at D-backs
2023-08-27,CIN,ARI,Reds at D-backs
2023-09-01,BAL,ARI,Orioles at D-backs
2023-09-02,BAL,ARI,Orioles at D-backs
2023-09-03,BAL,ARI,Orioles at D-backs
2023-09-04,COL,ARI,Rockies at D-backs
2023-09-05,COL,ARI,Rockies at D-backs
2023-09-06,COL,ARI,Rockies at D-backs
2023-09-15,CHC,ARI,Cubs at D-backs
2023-09-16,CHC,ARI,Cubs at D-backs
2023-09-17,CHC,ARI,Cubs at D-backs
2023-09-19,SFG,ARI,Giants at D-backs
2023-09-20,SFG,ARI,Giants at D-backs
2023-09-29,HOU,ARI,Astros at D-backs
2023-09-30,HOU,ARI,Astros at D-backs
2023-10-01,HOU,ARI,Astros at D-backs
2023-03-30,ARI,LAD,D-backs at Dodgers
2023-03-31,ARI,LAD,D-backs at Dodgers
2023-04-01,ARI,LAD,D-backs at Dodgers
2023-04-02,ARI,LAD,D-backs at Dodgers
2023-04-03,COL,LAD,Rockies at Dodgers
2023-04-04,COL,LAD,Rockies at Dodgers
2023-04-14,CHC,LAD,Cubs at Dodgers
2023-04-15,CHC,LAD,Cubs at Dodgers
2023-04-16,CHC,LAD,Cubs at Dodgers
2023-04-17,NYM,LAD,Mets at Dodgers
2023-04-18,NYM,LAD,Mets at Dodgers
2023-04-19,NYM,LAD,Mets at Dodgers
2023-04-28,STL,LAD,Cardinals at Dodgers
2023-04-29,STL,LAD,Cardinals at Dodgers
2023-04-30,STL,LAD,Cardinals at Dodgers
2023-05-01,PHI,LAD,Phillies at Dodgers
2023-05-02,PHI,LAD,Phillies at Dodgers
2023-05-03,PHI,LAD,Phillies at Dodgers
2023-05-12,SDP,LAD,Padres at Dodgers
2023-05-13,SDP,LAD,Padres at Dodgers
2023-05-14,SDP,LAD,Padres at Dodgers
2023-05-15,MIN,LAD,Twins at Dodgers
2023-05-16,MIN,LAD,Twins at Dodgers
2023-05-17,MIN,LAD,Twins at Dodgers
2023-05-29,WSN,LAD,Nationals at Dodgers
2023-05-30,WSN,LAD,Nationals at Dodgers
2023-05-31,WSN,LAD,Nationals at Dodgers
2023-06-02,NYY,LAD,Yankees at Dodgers
2023-06-03,NYY,LAD,Yankees at Dodgers
2023-06-04,NYY,LAD,Yankees at Dodgers
2023-06-13,CHW,LAD,White Sox at Dodgers
2023-06-14,CHW,LAD,White Sox at Dodgers
2023-06-15,CHW,LAD,White Sox at Dodgers
2023-06-16,SFG,LAD,Giants at Dodgers
2023-06-17,SFG,LAD,Giants at Dodgers
2023-06-18,SFG,LAD,Giants at Dodgers
2023-06-23,HOU,LAD,Astros at Dodgers
2023-06-24,HOU,LAD,Astros at Dodgers
2023-06-25,HOU,LAD,Astros at Dodgers
2023-07-03,PIT,LAD,Pirates at Dodgers
2023-07-04,PIT,LAD,Pirates at Dodgers
2023-07-05,PIT,LAD,Pirates at Dodgers
2023-07-06,PIT,LAD,Pirates at Dodgers
2023-07-07,LAA,LAD,Angels at Dodgers
2023-07-08,LAA,LAD,Angels at Dodgers
2023-07-24,TOR,LAD,Blue Jays at Dodgers
2023-07-25,TOR,LAD,Blue Jays at Dodgers
2023-07-26,TOR,LAD,Blue Jays at Dodgers
2023-07-28,CIN,LAD,Reds at Dodgers
2023-07-29,CIN,LAD,Reds at Dodgers
2023-07-30,CIN,LAD,Reds at Dodgers
2023-08-01,OAK,LAD,Athletics at Dodgers
2023-08-02,OAK,LAD,Athletics at Dodgers
2023-08-03,OAK,LAD,Athletics at Dodgers
2023-08-10,COL,LAD,Rockies at Dodgers
2023-08-11,COL,LAD,Rockies at Dodgers
2023-08-12,COL,LAD,Rockies at Dodgers
2023-08-13,COL,LAD,Rockies at Dodgers
2023-08-15,MIL,LAD,Brewers at Dodgers
2023-08-16,MIL,LAD,Brewers at Dodgers
2023-08-17,MIL,LAD,Brewers at Dodgers
2023-08-18,MIA,LAD,Marlins at Dodgers
2023-08-19,MIA,LAD,Marlins at Dodgers
2023-08-20,MIA,LAD,Marlins at Dodgers
2023-08-28,ARI,LAD,D-backs at Dodgers
2023-08-29,ARI,LAD,D-backs at Dodgers
2023-08-30,ARI,LAD,D-backs at Dodgers
2023-08-31,ATL,LAD,Braves at Dodgers
2023-09-01,ATL,LAD,Braves at Dodgers
2023-09-02,ATL,LAD,Braves at Dodgers
2023-09-03,ATL,LAD,Braves at Dodgers
2023-09-11,SDP,LAD,Padres at Dodgers
2023-09-12,SDP,LAD,Padres at Dodgers
2023-09-13,SDP,LAD,Padres at Dodgers
2023-09-18,DET,LAD,Tigers at Dodgers
2023-09-19,DET,LAD,Tigers at Dodgers
2023-09-20,DET,LAD,Tigers at Dodgers
2023-09-21,SFG,LAD,Giants at Dodgers
2023-09-22,SFG,LAD,Giants at Dodgers
2023-09-23,SFG,LAD,Giants at Dodgers
2023-09-24,SFG,LAD,Giants at Dodgers
2023-04-07,KCR,SFG,Royals at Giants
2023-04-08,KCR,SFG,Royals at Giants
2023-04-09,KCR,SFG,Royals at Giants
2023-04-10,LAD,SFG,Dodgers at Giants
2023-04-11,LAD,SFG,Dodgers at Giants
2023-04-12,LAD,SFG,Dodgers at Giants
2023-04-20,NYM,SFG,Mets at Giants
2023-04-21,NYM,SFG,Mets at Giants
2023-04-22,NYM,SFG,Mets at Giants
2023-04-23,NYM,SFG,Mets at Giants
2023-04-24,STL,SFG,Cardinals at Giants
2023-04-25,STL,SFG,Cardinals at Giants
2023-04-26,STL,SFG,Cardinals at Giants
2023-04-27,STL,SFG,Cardinals at Giants
2023-05-05,MIL,SFG,Brewers at Giants
2023-05-06,MIL,SFG,Brewers at Giants
2023-05-07,MIL,SFG,Brewers at Giants
2023-05-08,WSN,SFG,Nationals at Giants
2023-05-09,WSN,SFG,Nationals at Giants
2023-05-10,WSN,SFG,Nationals at Giants
2023-05-15,PHI,SFG,Phillies at Giants
2023-05-16,PHI,SFG,Phillies at Giants
2023-05-17,PHI,SFG,Phillies at Giants
2023-05-19,MIA,SFG,Marlins at Giants
2023-05-20,MIA,SFG,Marlins at Giants
2023-05-21,MIA,SFG,Marlins at Giants
2023-05-29,PIT,SFG,Pirates at Giants
2023-05-30,PIT,SFG,Pirates at Giants
2023-05-31,PIT,SFG,Pirates at Giants
2023-06-02,BAL,SFG,Orioles at Giants
2023-06-03,BAL,SFG,Orioles at Giants
2023-06-04,BAL,SFG,Orioles at Giants
2023-06-09,CHC,SFG,Cubs at Giants
2023-06-10,CHC,SFG,Cubs at Giants
2023-06-11,CHC,SFG,Cubs at Giants
2023-06-19,SDP,SFG,Padres at Giants
2023-06-20,SDP,SFG,Padres at Giants
2023-06-21,SDP,SFG,Padres at Giants
2023-06-22,SDP,SFG,Padres at Giants
2023-06-23,ARI,SFG,D-backs at Giants
2023-06-24,ARI,SFG,D-backs at Giants
2023-06-25,ARI,SFG,D-backs at Giants
2023-07-03,SEA,SFG,Mariners at Giants
2023-07-04,SEA,SFG,Mariners at Giants
2023-07-05,SEA,SFG,Mariners at Giants
2023-07-07,COL,SFG,Rockies at Giants
2023-07-08,COL,SFG,Rockies at Giants
2023-07-09,COL,SFG,Rockies at Giants
2023-07-25,OAK,SFG,Athletics at Giants
2023-07-26,OAK,SFG,Athletics at Giants
2023-07-28,BOS,SFG,Red Sox at Giants
2023-07-29,BOS,SFG,Red Sox at Giants
2023-07-30,BOS,SFG,Red Sox at Giants
2023-07-31,ARI,SFG,D-backs at Giants
2023-08-01,ARI,SFG,D-backs at Giants
2023-08-02,ARI,SFG,D-backs at Giants
2023-08-03,ARI,SFG,D-backs at Giants
2023-08-11,TEX,SFG,Rangers at Giants
2023-08-12,TEX,SFG,Rangers at Giants
2023-08-13,TEX,SFG,Rangers at Giants
2023-08-14,TBR,SFG,Rays at Giants
2023-08-15,TBR,SFG,Rays at Giants
2023-08-16,TBR,SFG,Rays at Giants
2023-08-25,ATL,SFG,Braves at Giants
2023-08-26,ATL,SFG,Braves at Giants
2023-08-27,ATL,SFG,Braves at Giants
2023-08-28,CIN,SFG,Reds at Giants
2023-08-29,CIN,SFG,Reds at Giants
2023-08-30,CIN,SFG,Reds at Giants
2023-09-08,COL,SFG,Rockies at Giants
2023-09-09,COL,SFG,Rockies at Giants
2023-09-10,COL,SFG,Rockies at Giants
2023-09-11,CLE,SFG,Guardians at Giants
2023-09-12,CLE,SFG,Guardians at Giants
2023-09-13,CLE,SFG,Guardians at Giants
2023-09-25,SDP,SFG,Padres at Giants
2023-09-26,SDP,SFG,Padres at Giants
2023-09-27,SDP,SFG,Padres at Giants
2023-09-29,LAD,SFG,Dodgers at Giants
2023-09-30,LAD,SFG,Dodgers at Giants
2023-10-01,LAD,SFG,Dodgers at Giants
2023-03-30,COL,SDP,Rockies at Padres
2023-03-31,COL,SDP,Rockies at Padres
2023-04-01,COL,SDP,Rockies at Padres
2023-04-02,COL,SDP,Rockies at Padres
2023-04-03,ARI,SDP,D-backs at Padres
2023-04-04,ARI,SDP,D-backs at Padres
2023-04-13,MIL,SDP,Brewers at Padres
2023-04-14,MIL,SDP,Brewers at Padres
2023-04-15,MIL,SDP,Brewers at Padres
2023-04-16,MIL,SDP,Brewers at Padres
2023-04-17,ATL,SDP,Braves at Padres
